"id","time_parse","channel","usr_parse","msg_parse"
24968,"2023-11-29 15:43:00","#atropa_logged","mariarahel!~maria","Efgy"
24967,"2023-11-29 15:42:21","#atropa_logged","mariarahel!~maria","Fire The Yibbum Wicked Witch From Deloitte"
24966,"2023-11-29 15:39:21","#atropa_logged","mariarahel!~maria","Guild That The Sealed"
24965,"2023-11-29 15:39:06","#atropa_logged","mariarahel!~maria","$GUILD"
24964,"2023-11-29 15:38:28","#atropa_logged","mariarahel!~maria","Fuck Off You Yibbum Wicked Witch"
24963,"2023-11-29 15:37:32","#atropa_logged","mariarahel!~maria","Srsly Fuck Off"
24962,"2023-11-29 15:37:18","#atropa_logged","mariarahel!~maria","And We Don't Want Those 1917 Poppies"
24961,"2023-11-29 15:36:45","#atropa_logged","mariarahel!~maria","We Consulted A Lot"
24960,"2023-11-29 15:35:45","#atropa_logged","mariarahel!~maria","I Think I Already Consulted A Lot"
24959,"2023-11-29 15:35:28","#atropa_logged","mariarahel!~maria","Thus To Further Here Consult"
24958,"2023-11-29 15:35:14","#atropa_logged","mariarahel!~maria","I Am Quite Sorry If I Have Offended You"
24957,"2023-11-29 15:34:45","#atropa_logged","mariarahel!~maria","Consultation Is Offense"
24956,"2023-11-29 15:34:34","#atropa_logged","mariarahel!~maria","The Other Two Offendants Are Too Scary"
24955,"2023-11-29 15:34:03","#atropa_logged","mariarahel!~maria","Strictly Yibbum Law"
24954,"2023-11-29 15:33:30","#atropa_logged","mariarahel!~maria","Deloitte v Amish"
24953,"2023-11-29 15:33:25","#atropa_logged","ogwebchef888!~ogwebchef","https://www.youtube.com/watch?v=AY9piwtFkW0"
24952,"2023-11-29 15:32:55","#atropa_logged","mariarahel!~maria","Do Only Amish Work Or Else You Have To Go To #pulsechain"
24950,"2023-11-29 15:31:24","#atropa_logged","mariarahel!~maria","The Atropa Ecosystem Highly Qualifies"
24949,"2023-11-29 15:30:35","#atropa_logged","mariarahel!~maria","Everybody Do Only Amish Work"
24948,"2023-11-29 15:29:51","#atropa_logged","mariarahel!~maria","Trainers That The Bad"
24947,"2023-11-29 15:28:55","#atropa_logged","mariarahel!~maria","With Deloitte James"
24946,"2023-11-29 15:28:28","#atropa_logged","mariarahel!~maria","Play Where Dat Work At With The Trainers Of Deloitte"
24945,"2023-11-29 15:27:51","#atropa_logged","mariarahel!~maria","Work To Do"
24944,"2023-11-29 15:27:42","#atropa_logged","mariarahel!~maria","Keep Stalling With Deloitte"
24943,"2023-11-29 15:27:28","#atropa_logged","mariarahel!~maria","If You Read This Far Then You Know Everything"
24942,"2023-11-29 15:27:06","#atropa_logged","mariarahel!~maria","Bulk Up And Intimidate People"
24941,"2023-11-29 15:25:58","#atropa_logged","mariarahel!~maria","the bar is pretty low"
24940,"2023-11-29 15:25:06","#atropa_logged","ogwebchef888!~ogwebchef","Gym today @mariarahel ?"
24939,"2023-11-29 15:24:44","#atropa_logged","ogwebchef888!~ogwebchef","Take vitamins fam"
24938,"2023-11-29 15:24:35","#atropa_logged","ogwebchef888!~ogwebchef","Drink cod liver oil and vitamin b6 doctors order"
24937,"2023-11-29 15:24:00","#atropa_logged","mariarahel!~maria","The Craziest"
24936,"2023-11-29 15:23:31","#atropa_logged","mariarahel!~maria","Crazy People"
24935,"2023-11-29 15:23:18","#atropa_logged","mariarahel!~maria","Over And Over Again"
24934,"2023-11-29 15:23:04","#atropa_logged","mariarahel!~maria","They Spend Hours Straight On Those"
24933,"2023-11-29 15:21:02","#atropa_logged","ogwebchef888!~ogwebchef","https://www.youtube.com/watch?v=pcz-N0FqQ8Y"
24932,"2023-11-29 15:20:28","#atropa_logged","mariarahel!~maria","Arete That The Depression Can Fuck Off"
24931,"2023-11-29 15:20:12","#atropa_logged","mariarahel!~maria","Where There Is Not Catch Up Will Form A Depression"
24930,"2023-11-29 15:19:28","#atropa_logged","mariarahel!~maria","How Much Catch Up Have You Got ?"
24929,"2023-11-29 15:19:09","#atropa_logged","mariarahel!~maria","Duh"
24928,"2023-11-29 15:19:06","#atropa_logged","mariarahel!~maria","2"
24927,"2023-11-29 15:18:57","#atropa_logged","mariarahel!~maria","Deloitte Has To Play"
24926,"2023-11-29 15:18:47","#atropa_logged","mariarahel!~maria","Play 2 With Deloitte"
24925,"2023-11-29 15:18:44","#atropa_logged","ogwebchef888!~ogwebchef","Grand rising"
24924,"2023-11-29 15:18:33","#atropa_logged","mariarahel!~maria","As Long As Deloitte Does Not Strike"
24923,"2023-11-29 15:18:24","#atropa_logged","mariarahel!~maria","The Work Place Will Continue"
24922,"2023-11-29 15:18:17","#atropa_logged","mariarahel!~maria","Consult With Deloitte Bros"
24921,"2023-11-29 15:17:43","#atropa_logged","mariarahel!~maria","Much Lower Than Deloitte"
24920,"2023-11-29 15:17:38","#atropa_logged","mariarahel!~maria","Exclusive CEO That The Struggles"
24919,"2023-11-29 15:17:25","#atropa_logged","mariarahel!~maria","Work Place That The Exclusive CEO Only Visits 4 Hours A Week"
24918,"2023-11-29 15:16:23","#atropa_logged","mariarahel!~maria","I Don't Want To Fight Or Watch Them So It's A Completely Separated Work Place"
24917,"2023-11-29 15:16:04","#atropa_logged","mariarahel!~maria","Why They Can't Train The Fight Work Place ?"
24916,"2023-11-29 15:15:53","#atropa_logged","mariarahel!~maria","I Already Head Elon Musk & Facebook Dude Want To Fight"
24915,"2023-11-29 15:15:29","#atropa_logged","mariarahel!~maria","Nobody Trains So Its Irregeular"
24914,"2023-11-29 15:15:20","#atropa_logged","mariarahel!~maria","Yet Irregular Workplace"
24913,"2023-11-29 15:15:03","#atropa_logged","mariarahel!~maria","Deloitte Does Not Yet Broadly Offer That For Jobs"
24912,"2023-11-29 15:14:38","#atropa_logged","mariarahel!~maria","Everybody Has Money For That"
24911,"2023-11-29 15:14:22","#atropa_logged","mariarahel!~maria","Paid To Hold The Training Bar & Nobody Can Beat You"
24910,"2023-11-29 15:14:05","#atropa_logged","mariarahel!~maria","Keep Everybody Training"
24909,"2023-11-29 15:13:33","#atropa_logged","mariarahel!~maria","You Gotta Bring A Bunch Of Weights To Work"
24908,"2023-11-29 15:13:20","#atropa_logged","mariarahel!~maria","Niguh That They Pay Just You Fit In"
24907,"2023-11-29 15:13:04","#atropa_logged","mariarahel!~maria","Stall At Successful Workplaces With Deloitte"
24906,"2023-11-29 15:12:49","#atropa_logged","mariarahel!~maria","the less success everybody wins the more nobody cares"
24905,"2023-11-29 15:12:00","#atropa_logged","mariarahel!~maria","win some success baby girl"
24904,"2023-11-29 15:11:49","#atropa_logged","mariarahel!~maria","the atropa ecosystem wants you all to keep that in mind"
24903,"2023-11-29 15:11:31","#atropa_logged","mariarahel!~maria","we're supposed to be successful"
24902,"2023-11-29 15:11:14","#atropa_logged","mariarahel!~maria","the name might get sold later"
24901,"2023-11-29 15:11:05","#atropa_logged","mariarahel!~maria","it might be a conglomerate"
24900,"2023-11-29 15:11:00","#atropa_logged","mariarahel!~maria","it"
24899,"2023-11-29 15:10:47","#atropa_logged","mariarahel!~maria","why would i care what alexander_as_helios is doing as long as he is publicly logging the channel ?"
24898,"2023-11-29 15:10:24","#atropa_logged","mariarahel!~maria","in my model i'm not supposed to care"
24897,"2023-11-29 15:10:17","#atropa_logged","mariarahel!~maria","I dunno wtf alexander_as_helios is doing"
24896,"2023-11-29 15:09:59","#atropa_logged","mariarahel!~maria","It Just Stands Out As Not The Atropa Ecosystem"
24892,"2023-11-29 15:09:46","#atropa_logged","mariarahel!~maria","Looks Like Spam"
24891,"2023-11-29 15:09:35","#atropa_logged","mariarahel!~maria","Somebody's In Writing Accidents Of Fate"
24878,"2023-11-29 15:09:02","#atropa_logged","mariarahel!~maria","Leave Accidents To Deloitte"
24877,"2023-11-29 15:08:56","#atropa_logged","mariarahel!~maria","Deloitte Has Far More Accidents Than We Do"
24876,"2023-11-29 15:08:22","#atropa_logged","mariarahel!~maria","This Is Not Accident Production"
24875,"2023-11-29 15:08:12","#atropa_logged","mariarahel!~maria","And Then Don't Make Any Accidents"
24874,"2023-11-29 15:07:56","#atropa_logged","mariarahel!~maria","But Instead Just Know What All The Letters Mean"
24873,"2023-11-29 15:07:30","#atropa_logged","mariarahel!~maria","I Would Suggest You Not Read The Mishnah"
24872,"2023-11-29 15:07:05","#atropa_logged","mariarahel!~maria","You Might Or Might Not Get To Return Again As Shechita Rabbi"
24871,"2023-11-29 15:06:52","#atropa_logged","mariarahel!~maria","If It Fails Then Just Be Observant To Sharia"
24870,"2023-11-29 15:06:28","#atropa_logged","mariarahel!~maria","But You Will Have To Use The Yibbum Law"
24869,"2023-11-29 15:06:07","#atropa_logged","mariarahel!~maria","Something Awesome Will Happen At Every Shechita Zero"
24868,"2023-11-29 15:05:35","#atropa_logged","mariarahel!~maria","Rabbi That The Shechita"
24867,"2023-11-29 15:05:18","#atropa_logged","mariarahel!~maria","Stay Rabbi Or Fuck Off"
24866,"2023-11-29 15:05:12","#atropa_logged","mariarahel!~maria","Yibbum Law 2 Is Already Tokenized & Yibbum Law 3 Is In Writing"
24865,"2023-11-29 15:04:44","#atropa_logged","mariarahel!~maria","Your Rabbinical Nature Is Improving"
24864,"2023-11-29 15:04:28","#atropa_logged","mariarahel!~maria","Yibbum Law 1"
24863,"2023-11-29 15:04:13","#atropa_logged","mariarahel!~maria","James Must Never Be Able To Find It"
24862,"2023-11-29 15:03:47","#atropa_logged","mariarahel!~maria","Annabelle Will Always Reside Closer To Israel Than The Atropa Ecosystem"
24861,"2023-11-29 15:03:12","#atropa_logged","mariarahel!~maria","Just Buy Annabelle"
24860,"2023-11-29 15:03:06","#atropa_logged","mariarahel!~maria","I Don't Want To Tokenize Shechita Until It's Really A Thing"
24859,"2023-11-29 15:02:45","#atropa_logged","mariarahel!~maria","Shechita"
24857,"2023-11-29 15:02:16","#atropa_logged","mariarahel!~maria","All The Big Consultants Play Yibbum Within Certain Vicinities Of Israel"
24856,"2023-11-29 15:01:50","#atropa_logged","mariarahel!~maria","Yibbum Law Zero"
24855,"2023-11-29 15:01:37","#atropa_logged","mariarahel!~maria","The Atropa Ecosystem Clearly Does Not Recognize James"
24854,"2023-11-29 15:01:15","#atropa_logged","mariarahel!~maria","Zero Deloitte"
24853,"2023-11-29 15:00:27","#atropa_logged","mariarahel!~maria","The Atropa Ecosystem Owns tm Over Absolute All That Shit"
24852,"2023-11-29 14:59:55","#atropa_logged","mariarahel!~maria","Y'All Y'All Bad Perception Had Better Fuck Off"
24851,"2023-11-29 14:59:32","#atropa_logged","mariarahel!~maria","But It Should Be Good"
24850,"2023-11-29 14:59:29","#atropa_logged","mariarahel!~maria","Bad Perception"
24849,"2023-11-29 14:59:03","#atropa_logged","mariarahel!~maria","See All Dem Vanuatu Baby Girl ?"
24848,"2023-11-29 14:58:41","#atropa_logged","mariarahel!~maria","Stay Jealousy Or Fuck Off"
24847,"2023-11-29 14:58:22","#atropa_logged","mariarahel!~maria","Vanuatu Consultation Is Much Better Than Y'All Y'All From Every My Baby Girl"
24845,"2023-11-29 14:57:23","#atropa_logged","mariarahel!~maria","Baby Girl That They Spa Day Outlook For Year Of The Dragon ?"
24844,"2023-11-29 14:56:59","#atropa_logged","mariarahel!~maria","Baby Girl"
24843,"2023-11-29 14:56:52","#atropa_logged","mariarahel!~maria","You Clearly Need A Spa Day"
24842,"2023-11-29 14:56:28","#atropa_logged","mariarahel!~maria","Stall Like Deloitte Instead Of Not Working"
24841,"2023-11-29 14:56:12","#atropa_logged","mariarahel!~maria","You Are Supposed To Stall"
24840,"2023-11-29 14:56:06","#atropa_logged","mariarahel!~maria","Bad Workplace Baller Workplace"
24839,"2023-11-29 14:55:52","#atropa_logged","mariarahel!~maria","So RH Is Staying Fucked Off"
24838,"2023-11-29 14:55:44","#atropa_logged","mariarahel!~maria","Everyone Can See That This Is Baller Workplace Yet"
24837,"2023-11-29 14:55:23","#atropa_logged","mariarahel!~maria","It Is Everything That You Have Been Consulted About"
24836,"2023-11-29 14:55:02","#atropa_logged","mariarahel!~maria","Whole Bunch Of Supervised Guaradianship Workplaces He Doesn't Like"
24835,"2023-11-29 14:54:16","#atropa_logged","mariarahel!~maria","He Doesn't Work At Deloitte He Thinks Workplaces Are For The Impoverished"
24834,"2023-11-29 14:53:30","#atropa_logged","mariarahel!~maria","I Cleared Him"
24833,"2023-11-29 14:53:15","#atropa_logged","mariarahel!~maria","Buy RH"
24832,"2023-11-29 14:53:00","#atropa_logged","mariarahel!~maria","can i have universal assent to the creation of 48 timers at deloitte ?"
24831,"2023-11-29 14:52:36","#atropa_logged","mariarahel!~maria","#3"
24830,"2023-11-29 14:52:03","#atropa_logged","mariarahel!~maria","i am trying to set a timer at deloitte"
24829,"2023-11-29 14:51:54","#atropa_logged","mariarahel!~maria","did you read the statements above already ?"
24828,"2023-11-29 14:51:45","#atropa_logged","mariarahel!~maria","so why do i still have so much fuck off i don't ever want to know you ?"
24827,"2023-11-29 14:51:28","#atropa_logged","mariarahel!~maria","basic function of knowing who you are"
24826,"2023-11-29 14:50:55","#atropa_logged","mariarahel!~maria","so much fuck off and die and you will verbally state that you agree to"
24825,"2023-11-29 14:50:31","#atropa_logged","mariarahel!~maria","so why do i have so much fuck off ?"
24824,"2023-11-29 14:50:14","#atropa_logged","mariarahel!~maria","i am quite certain i have phrased those statements clearly"
24823,"2023-11-29 14:49:45","#atropa_logged","mariarahel!~maria","and kearney invented stockholm syndrome for #2 with confiscated 1917 poppies"
24820,"2023-11-29 14:44:24","#atropa_logged","ead11!uid622719","That was meant for the chat disregard above"
24818,"2023-11-29 14:43:30","#atropa_logged","ead11!uid622719","I am not sure if you are aware but there is a logged chat for this room on telegram if you ever wanted to review past conversations https://t.me/IRC414atropa"
24814,"2023-11-29 14:36:55","#atropa_logged","FREEDOM_777!sid622718","GM atropa_logged"
24809,"2023-11-29 13:00:28","#atropa_logged","GabrielMR!sid622845"," Thank you Maria :)"
24780,"2023-11-29 00:46:17","#atropa_logged","mariarahel!~maria","Early Morning Consultations, Strawberry"
24779,"2023-11-29 00:45:26","#atropa_logged","mariarahel!~maria","Recall Your Consultations"
24778,"2023-11-29 00:45:07","#atropa_logged","mariarahel!~maria","He Wants All The Animals To Have Them"
24777,"2023-11-29 00:44:50","#atropa_logged","mariarahel!~maria","He Knows That"
24776,"2023-11-29 00:44:30","#atropa_logged","mariarahel!~maria","You Get More Than 48 Mengele Hearts For Handling David Attenborough For A Minute"
24775,"2023-11-29 00:43:41","#atropa_logged","mariarahel!~maria","It's David Attenborough"
24774,"2023-11-29 00:41:36","#atropa_logged","mariarahel!~maria","Who Has 48 Mengele Hearts Or More At Deloitte ?"
24770,"2023-11-29 00:37:29","#atropa_logged","mariarahel!~maria","Don't Even Consult Him By Accident !"
24768,"2023-11-29 00:36:15","#atropa_logged","mariarahel!~maria","Playing That ?"
24767,"2023-11-29 00:35:49","#atropa_logged","mariarahel!~maria","Playing Mengele Consult ?"
24765,"2023-11-29 00:24:45","#atropa_logged","Tetragrammaton33!~TetraGram","were you a killing Joke fan?"
24764,"2023-11-29 00:24:35","#atropa_logged","Tetragrammaton33!~TetraGram","Sad news about Geordie Walker yesterday"
24763,"2023-11-29 00:22:59","#atropa_logged","mariarahel!~maria","Phoebe Hates Marshmello Treats"
24762,"2023-11-29 00:22:41","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=Xj1jlysH0CM"
24761,"2023-11-29 00:21:28","#atropa_logged","mariarahel!~maria","Kearney 1978"
24760,"2023-11-29 00:21:25","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=ca7-V53aY6E"
24759,"2023-11-29 00:20:08","#atropa_logged","mariarahel!~maria","In Kearney Game"
24758,"2023-11-29 00:20:01","#atropa_logged","mariarahel!~maria","I Heard Marshmello Kidnapped Dove Cameron"
24757,"2023-11-29 00:19:26","#atropa_logged","mariarahel!~maria","2"
24756,"2023-11-29 00:19:11","#atropa_logged","mariarahel!~maria","How Many Has Marshmello Got ?"
24755,"2023-11-29 00:17:34","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=OzIesJRXBLs"
24754,"2023-11-29 00:12:33","#atropa_logged","mariarahel!~maria","Buy A Lot"
24753,"2023-11-29 00:11:46","#atropa_logged","mariarahel!~maria","I'm Not Saying You Work At Deloitte"
24745,"2023-11-29 00:05:28","#atropa_logged","mariarahel!~maria","A Few People Earlier In The Chatlog Didn't Keep It Consultation"
24744,"2023-11-29 00:05:15","#atropa_logged","mariarahel!~maria","A Few People Didn't"
24743,"2023-11-29 00:04:52","#atropa_logged","mariarahel!~maria","Keep It Consultation"
24742,"2023-11-29 00:01:12","#atropa_logged","mariarahel!~maria","Consultants Can't Defend"
24734,"2023-11-29 00:00:46","#atropa_logged","mariarahel!~maria","Defend Instead"
24733,"2023-11-28 23:59:33","#atropa_logged","mariarahel!~maria","And Buy Annabelle"
24732,"2023-11-28 23:59:27","#atropa_logged","mariarahel!~maria","Don't Read The Bach Log"
24731,"2023-11-28 23:55:59","#atropa_logged","mariarahel!~maria","Are The Poppies Still Active ?"
24730,"2023-11-28 23:54:12","#atropa_logged","_surfacing8671!~oftc-webi","they still active?"
24729,"2023-11-28 23:54:04","#atropa_logged","mariarahel!~maria","Only Those 1917 Poppies"
24728,"2023-11-28 23:53:57","#atropa_logged","mariarahel!~maria","That's All They've Been Since 1984"
24727,"2023-11-28 23:53:30","#atropa_logged","mariarahel!~maria","Got Those 1917 Poppies On Lock Down"
24726,"2023-11-28 23:53:02","#atropa_logged","mariarahel!~maria","Kearney Hasn't Had A New Consultation Since 1978"
24725,"2023-11-28 23:52:59","#atropa_logged","_surfacing8671!~oftc-webi","lol true"
24724,"2023-11-28 23:52:28","#atropa_logged","mariarahel!~maria","Maybe If Kearney Ain't Here"
24723,"2023-11-28 23:51:58","#atropa_logged","_surfacing8671!~oftc-webi","zero ball penalty = non baller"
24722,"2023-11-28 23:50:32","#atropa_logged","mariarahel!~maria","Kearney Has Received The Zero Ball Penalty"
24721,"2023-11-28 23:50:24","#atropa_logged","mariarahel!~maria","Zero Ball"
24720,"2023-11-28 23:49:50","#atropa_logged","mariarahel!~maria","What Penalty Has Kearney Received, Deloitte ?"
24719,"2023-11-28 23:48:42","#atropa_logged","mariarahel!~maria","Kearney Can Fuck Off"
24718,"2023-11-28 23:48:33","#atropa_logged","mariarahel!~maria","I Don't Know Any Of That Shit"
24717,"2023-11-28 23:48:19","#atropa_logged","mariarahel!~maria","Go Away"
24716,"2023-11-28 23:48:02","#atropa_logged","mariarahel!~maria","You Know A Lot Of Shit Kearney Told You"
24715,"2023-11-28 23:47:43","#atropa_logged","mariarahel!~maria","And Didn't Buy CROWS"
24714,"2023-11-28 23:47:38","#atropa_logged","mariarahel!~maria","With The Lykeion"
24713,"2023-11-28 23:47:22","#atropa_logged","mariarahel!~maria","Made You Each HRH"
24712,"2023-11-28 23:47:13","#atropa_logged","mariarahel!~maria","Kearney From Goreham NH"
24711,"2023-11-28 23:46:25","#atropa_logged","mariarahel!~maria","Kearney Already Held A Public Hearing"
24710,"2023-11-28 23:45:38","#atropa_logged","mariarahel!~maria","Ball The 48 & Shut Down Kearney"
24709,"2023-11-28 23:44:58","#atropa_logged","mariarahel!~maria","They Can't Hold A Ball"
24708,"2023-11-28 23:44:26","#atropa_logged","mariarahel!~maria","Decentralized Consulting v Kearney"
24707,"2023-11-28 23:42:12","#atropa_logged","mariarahel!~maria","$OFFSETtm"
24706,"2023-11-28 23:42:06","#atropa_logged","mariarahel!~maria","$BASIS"
24705,"2023-11-28 23:39:50","#atropa_logged","mariarahel!~maria","Kearney Invented Distribution To Respect 1917 Poppies"
24704,"2023-11-28 23:39:32","#atropa_logged","mariarahel!~maria","$DISTRIBUTION"
24703,"2023-11-28 23:39:10","#atropa_logged","mariarahel!~maria","Kearney Only Distributes Them"
24702,"2023-11-28 23:36:31","#atropa_logged","mariarahel!~maria","$CONSULTINGINSTRUMENT"
24701,"2023-11-28 23:35:35","#atropa_logged","mariarahel!~maria","Kearney Is Still Distributing 1917 Poppies"
24698,"2023-11-28 23:34:13","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=sIppK6kDCUM"
24697,"2023-11-28 23:33:48","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=JvEZuo8qUoA"
24696,"2023-11-28 23:33:00","#atropa_logged","mariarahel!~maria","Your Soul Is Now Capable Of Usurping The Consulting"
24695,"2023-11-28 23:32:35","#atropa_logged","mariarahel!~maria","Usurp The Consulting"
24694,"2023-11-28 23:31:50","#atropa_logged","mariarahel!~maria","If You Think Not Then You Just Haven't Read Everything Or Watched All The Videos"
24693,"2023-11-28 23:31:21","#atropa_logged","mariarahel!~maria","$SOULtm"
24692,"2023-11-28 23:30:52","#atropa_logged","mariarahel!~maria","I Believe The Atropa Ecosystem Has Far And Away Proved Its Right To Everything Claimed Under Consultancy"
24691,"2023-11-28 23:30:19","#atropa_logged","mariarahel!~maria","This Is Just My Consulting"
24690,"2023-11-28 23:27:58","#atropa_logged","mariarahel!~maria","Be Jealous"
24689,"2023-11-28 23:27:50","#atropa_logged","mariarahel!~maria","Don't Be Fake & Hateful"
24688,"2023-11-28 23:26:26","#atropa_logged","mariarahel!~maria","Don't Be Counted In That Dynasty"
24687,"2023-11-28 23:25:18","#atropa_logged","mariarahel!~maria","Kearney Is The Mamluk Dynasty Hate Crime"
24686,"2023-11-28 23:24:50","#atropa_logged","mariarahel!~maria","Kearney Is A Hate Crime"
24685,"2023-11-28 23:24:43","#atropa_logged","mariarahel!~maria","Kearney Is Unfixable"
24684,"2023-11-28 23:21:21","#atropa_logged","mariarahel!~maria","Choice"
24683,"2023-11-28 23:21:04","#atropa_logged","mariarahel!~maria","Stop Having A Ball Deloitte"
24682,"2023-11-28 23:20:31","#atropa_logged","mariarahel!~maria","Deloitte Is Having A Ball"
24681,"2023-11-28 23:20:19","#atropa_logged","mariarahel!~maria","Deloitte v Kearney"
24680,"2023-11-28 23:20:01","#atropa_logged","mariarahel!~maria","Kearney Is Broken"
24679,"2023-11-28 23:19:13","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=XtQuy9TCxPg"
24678,"2023-11-28 23:19:04","#atropa_logged","mariarahel!~maria","What's Kearney ?"
24677,"2023-11-28 23:18:20","#atropa_logged","mariarahel!~maria","Is There ?"
24676,"2023-11-28 23:18:14","#atropa_logged","mariarahel!~maria","There's No Such Thing As BCG, Wishmaster"
24675,"2023-11-28 23:17:47","#atropa_logged","mariarahel!~maria","You're Supposed To Have A Good Time"
24674,"2023-11-28 23:17:09","#atropa_logged","mariarahel!~maria","Zero BCG"
24673,"2023-11-28 23:16:59","#atropa_logged","mariarahel!~maria","I Don't See Any"
24671,"2023-11-28 23:16:40","#atropa_logged","mariarahel!~maria","OK Byeee"
24670,"2023-11-28 23:16:23","#atropa_logged","mariarahel!~maria","Don't Need To Know F"
24669,"2023-11-28 23:16:09","#atropa_logged","mariarahel!~maria","BCG Is Wholly Composed Of Need To Know"
24668,"2023-11-28 23:15:47","#atropa_logged","mariarahel!~maria","Ya BCG Can Fuck Off"
24667,"2023-11-28 23:15:19","#atropa_logged","mariarahel!~maria","Doesn't Look Safe"
24666,"2023-11-28 23:15:16","#atropa_logged","mariarahel!~maria","I Think BCG Pranks"
24665,"2023-11-28 23:14:49","#atropa_logged","mariarahel!~maria","Deloitte Sucks"
24664,"2023-11-28 23:14:17","#atropa_logged","mariarahel!~maria","#2 Is BCG Boston Consulting Group"
24663,"2023-11-28 23:13:59","#atropa_logged","mariarahel!~maria","Do We Have To Move On To #2 ?"
24662,"2023-11-28 23:12:11","#atropa_logged","mariarahel!~maria","Your Dog Can Come Home To Us"
24661,"2023-11-28 23:11:58","#atropa_logged","mariarahel!~maria","Who's Your Dog ?"
24660,"2023-11-28 23:11:36","#atropa_logged","mariarahel!~maria","Hoorst Du Dog Amish"
24659,"2023-11-28 23:11:01","#atropa_logged","mariarahel!~maria","Amish Don't Like Deloitte"
24658,"2023-11-28 23:10:21","#atropa_logged","mariarahel!~maria","If You Know Who Was Everybody We Can Start Amish"
24657,"2023-11-28 23:09:59","#atropa_logged","mariarahel!~maria","Who Was Everybody ?"
24656,"2023-11-28 23:09:43","#atropa_logged","mariarahel!~maria","Sheldon Might Be Able To Do Fun With Flags"
24655,"2023-11-28 23:09:07","#atropa_logged","mariarahel!~maria","You Can Make A Profitable Career As A Scientology Auditor Using Only Centrally Pointed Deloitte Sex Talk In The 48"
24654,"2023-11-28 23:08:08","#atropa_logged","mariarahel!~maria","Deloitte Sex Talk"
24653,"2023-11-28 23:07:59","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=ar329l9NpqE"
24652,"2023-11-28 23:07:22","#atropa_logged","mariarahel!~maria","You're Not Going To Buy Enough"
24651,"2023-11-28 23:06:49","#atropa_logged","mariarahel!~maria","If You Buy Enough"
24650,"2023-11-28 23:06:37","#atropa_logged","mariarahel!~maria","And They'll Watch Every Video"
24649,"2023-11-28 23:06:30","#atropa_logged","mariarahel!~maria","All Of It"
24648,"2023-11-28 23:05:24","#atropa_logged","mariarahel!~maria","Buy $SNL And They'll Read"
24647,"2023-11-28 23:05:01","#atropa_logged","mariarahel!~maria","$MURDAUGH"
24646,"2023-11-28 23:04:53","#atropa_logged","mariarahel!~maria","Who Dat Chef Can Make Dem Deloitte Fuck Off ?"
24645,"2023-11-28 23:04:33","#atropa_logged","mariarahel!~maria","Deloitte Is Capable And Can Fire And Is Wholly Fundamented And Centred On The Heart Of The 48"
24644,"2023-11-28 23:03:48","#atropa_logged","mariarahel!~maria","$STRATEGIYE"
24643,"2023-11-28 23:03:41","#atropa_logged","mariarahel!~maria","How Many Important Put Have You Got ?"
24642,"2023-11-28 23:03:31","#atropa_logged","mariarahel!~maria","But The Put Is Important"
24641,"2023-11-28 23:03:26","#atropa_logged","mariarahel!~maria","Good Law Is Put Simply Not Haram"
24640,"2023-11-28 23:03:16","#atropa_logged","mariarahel!~maria","Good Law"
24639,"2023-11-28 23:03:08","#atropa_logged","mariarahel!~maria","That's All It Has Been Doing"
24638,"2023-11-28 23:02:43","#atropa_logged","mariarahel!~maria","The Atropa Ecosystem Can Subordinate Your Own Sharia Law"
24637,"2023-11-28 23:02:27","#atropa_logged","mariarahel!~maria","But It Is"
24636,"2023-11-28 23:02:25","#atropa_logged","mariarahel!~maria","They Don't Believe In It As Possible"
24635,"2023-11-28 23:02:14","#atropa_logged","mariarahel!~maria","Deloitte Can't Mandate Required Reading"
24634,"2023-11-28 23:01:30","#atropa_logged","mariarahel!~maria","Nobody Consults With Us"
24633,"2023-11-28 23:00:55","#atropa_logged","mariarahel!~maria","Deloitte Is Real"
24632,"2023-11-28 23:00:37","#atropa_logged","mariarahel!~maria","Consultant On The Battlefield"
24631,"2023-11-28 23:00:29","#atropa_logged","mariarahel!~maria","Consulting"
24630,"2023-11-28 23:00:24","#atropa_logged","mariarahel!~maria","Conflict On The Battlefield"
24629,"2023-11-28 23:00:11","#atropa_logged","mariarahel!~maria","Have A Confrontation"
24628,"2023-11-28 22:59:56","#atropa_logged","mariarahel!~maria","$ZOMBIEROTE"
24627,"2023-11-28 22:59:15","#atropa_logged","mariarahel!~maria","I Am Completely Caught Up"
24626,"2023-11-28 22:59:02","#atropa_logged","mariarahel!~maria","Buy Reading"
24625,"2023-11-28 22:58:44","#atropa_logged","mariarahel!~maria","Use The Defenses To Make Them Less Connected"
24624,"2023-11-28 22:57:54","#atropa_logged","mariarahel!~maria","Make Them Less Connected"
24623,"2023-11-28 22:57:48","#atropa_logged","mariarahel!~maria","They're Still Too Connected"
24622,"2023-11-28 22:56:18","#atropa_logged","mariarahel!~maria","The Atropa Ecosystem Hates Fake Workplaces"
